time,total_squared_error,marker_error_RMS,marker_error_max,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
9.37000000,0.00699131,0.01275103,0.02813481,938,9.37000000,-158.32914,522.78029,-397.45020,-127.16871,394.69336,-412.37346,-289.50154,96.84791,-440.77145,-353.61684,65.37652,-495.50239,-168.92525,37.63177,-378.42458,-122.45612,59.20548,-446.88295,-181.81915,526.84512,-882.63649,-132.44871,419.23771,-882.40694,-280.87512,95.98056,-873.75623,-340.29661,69.36085,-818.64489,-147.61706,35.29305,-921.65095,-107.52981,58.78501,-856.79340,-151.56990,285.60309,-440.98319,-193.14548,396.52684,-370.57064,-209.99854,281.09005,-380.31584,-217.81375,436.77298,-906.89409,-223.42682,315.89156,-925.56908,-226.90064,768.97815,-426.31804,-154.22222,682.34402,-428.07783,-164.72070,642.90946,-373.74035,-292.67702,710.65585,-353.57114,-214.60612,621.00973,-362.10686,-282.07026,771.90976,-838.72852,-186.37281,676.41167,-863.98482,-362.26158,698.40160,-869.72224,-265.42914,601.72362,-890.44557,-318.95739,883.42661,-466.16140,-482.15066,998.04300,-557.23433,-323.21990,861.12948,-730.33992,-482.97432,992.70175,-656.09201,-179.37016,1383.61181,-627.51784,-126.79988,1308.81783,-444.80185,-106.15589,1303.54041,-781.00066,-83.13744,1256.66118,-593.24833,-85.84463,1251.92001,-635.22252,-91.11633,1180.47976,-360.95079,-94.31463,943.80922,-368.20715,-60.78993,990.45021,-293.52561,58.31163,1064.41883,-385.51329,150.30162,1099.32324,-453.88831,173.85855,1064.30243,-450.69398,-58.59665,1163.48651,-852.43127,-72.72854,930.88545,-840.09256,-15.95681,972.81844,-891.02861,50.73144,1052.08038,-761.28120,131.29921,1091.64634,-688.23899,163.04793,1060.72986,-702.97172,-427.35059,846.58779,-497.36335,-432.94400,818.90172,-708.88122,-421.12626,839.33925,-500.69674,-422.58331,829.89813,-675.43342,9.37000000,-28.54651367,-3.00728793,-0.69874990,-0.33466312,0.87724986,-0.60627891,68.92796526,-3.83498090,-8.88291261,56.02948932,0.97789907,17.84231492,-9.67471604,-7.49999987,72.56107836,-16.66317574,-3.24560760,56.99964002,0.99483139,12.56861308,4.94702358,-7.49999987,-14.69458770,1.55737697,-0.29672554,52.21303736,-11.22507339,15.61193641,116.00794767,97.52051804,56.96322296,-8.95153580,31.89369451,112.93724778,109.23736226
9.38000000,0.00701678,0.01277423,0.02773848,939,9.38000000,-160.97102,524.24214,-398.52031,-129.92990,396.18516,-412.87949,-289.70704,96.83587,-440.70821,-353.64364,65.36885,-495.41561,-168.94913,37.55517,-378.43528,-122.45464,59.19142,-446.83048,-185.33804,528.19168,-881.82165,-135.80219,420.72814,-881.87572,-281.10511,96.00024,-873.73973,-340.31595,69.37250,-818.66788,-147.61633,35.25458,-921.70488,-107.53484,58.79173,-856.82110,-153.33016,286.84772,-441.13028,-195.92122,397.73483,-371.07866,-211.77845,281.83871,-380.91355,-221.27447,437.70559,-906.31756,-225.96165,316.80000,-925.23193,-224.47357,771.85196,-426.71478,-153.75626,683.56223,-428.75438,-165.13561,644.30493,-374.43459,-291.51724,714.88777,-354.20868,-215.57682,623.45816,-362.96229,-280.27025,775.56379,-839.26437,-186.79927,677.78361,-864.40212,-362.33560,703.35563,-868.72222,-267.71718,604.54435,-889.34534,-315.42467,891.46860,-466.27830,-479.50547,1006.16087,-556.68454,-320.54487,869.95328,-729.88853,-480.51646,1001.09228,-655.51298,-180.32463,1394.82122,-627.32143,-127.84198,1319.70053,-444.42150,-107.09130,1314.89499,-781.22307,-83.87670,1268.10407,-592.62589,-86.00558,1263.86449,-635.11149,-92.76079,1190.52392,-360.92091,-97.07940,953.97516,-369.24738,-63.51186,1000.05746,-294.03646,56.00118,1073.74707,-385.82068,148.19510,1108.51030,-453.97963,171.75560,1073.11528,-451.00992,-60.37808,1173.98067,-852.41772,-76.24952,941.12511,-839.22348,-19.16179,982.52489,-889.62315,48.13854,1061.86551,-761.48628,129.06807,1100.90904,-688.40350,160.65622,1069.74468,-703.26952,-424.07685,854.66199,-497.12154,-430.11183,827.40052,-708.67592,-417.68602,847.40456,-500.62815,-419.47242,838.46497,-674.98661,9.38000000,-28.40472862,-2.98378268,-0.55372130,-0.33158418,0.88532533,-0.60626595,67.49824678,-3.71963380,-8.88185740,54.14563312,0.94501957,17.39122991,-9.53696304,-7.49999987,71.05274464,-16.43600727,-3.63986349,55.11795261,0.96198975,12.09104669,5.12910653,-7.49999987,-14.14475268,1.56855172,-0.42791480,51.08788567,-11.09535461,15.56957383,116.05625504,97.56609224,55.76821516,-8.81498262,31.78736004,112.98077269,109.23881061
9.39000000,0.00690316,0.01267039,0.02746409,940,9.39000000,-163.67531,525.77534,-399.55140,-132.73641,397.64494,-413.52636,-289.92097,96.90165,-440.62552,-353.70144,65.32912,-495.40181,-168.94833,37.53268,-378.44991,-122.46647,59.18881,-446.87704,-189.02192,529.38203,-880.73263,-139.23912,422.15422,-881.17637,-281.34384,95.90387,-873.60825,-340.33224,69.32452,-818.73309,-147.62841,35.16280,-921.74239,-107.55070,58.75750,-856.87815,-155.13190,287.99009,-441.46054,-198.73365,398.84000,-371.63309,-213.69686,282.75679,-381.32486,-224.80022,438.94170,-906.09367,-228.58289,317.53080,-924.64560,-222.08753,774.64514,-427.17848,-153.38832,684.67003,-429.61258,-165.70587,645.52952,-375.20134,-290.34686,718.96704,-354.92867,-216.56380,625.84027,-363.92594,-278.55703,779.22325,-841.17297,-187.40834,678.97438,-864.73632,-362.61954,708.49663,-868.21297,-270.08444,607.26707,-888.33011,-311.74071,899.57495,-466.38804,-476.81253,1014.04312,-556.15290,-317.46545,879.13302,-730.20315,-478.11160,1009.24234,-654.94387,-181.37733,1405.85255,-627.05333,-128.94314,1330.41319,-443.85398,-108.05779,1326.03979,-781.16392,-84.80386,1279.22145,-591.95846,-86.25820,1275.55426,-635.06765,-94.42363,1200.34987,-360.85772,-100.00754,963.78849,-370.27274,-66.25605,1009.48674,-294.58068,53.59710,1082.88465,-386.25512,145.93987,1117.49971,-454.16835,169.54389,1081.55322,-451.74910,-62.25579,1184.22344,-852.38717,-80.03160,951.50622,-838.72704,-22.65284,992.44728,-889.42997,45.46629,1071.53023,-761.53030,126.71602,1110.09058,-688.62059,158.13952,1078.55480,-703.42501,-420.42479,862.46987,-497.22400,-426.83261,835.97897,-708.86789,-413.94124,855.39752,-500.57916,-416.23384,846.91858,-675.03856,9.39000000,-27.88015761,-2.84813395,-0.34586834,-0.32816676,0.89402392,-0.60650043,65.67343122,-3.75989426,-8.88780324,52.30378292,0.91287322,16.59702713,-9.58985406,-7.49999987,69.05862431,-16.13840635,-4.26414951,53.16536399,0.92791065,11.29388311,5.20939145,-7.49999987,-14.08021157,1.49983570,-0.56885194,50.04101316,-10.89730926,15.47669458,116.12549147,97.63477184,54.60378994,-8.72742577,31.57439375,113.11109941,109.24906340
9.40000000,0.00685278,0.01262407,0.02713160,941,9.40000000,-166.50302,527.40116,-400.48554,-135.56852,399.03705,-414.22576,-290.13748,96.98599,-440.57443,-353.73205,65.31422,-495.42023,-168.92657,37.55251,-378.43946,-122.47994,59.15064,-446.95395,-192.75870,530.53922,-879.63353,-142.77138,423.51244,-880.46157,-281.61384,95.76201,-873.51057,-340.36277,69.23349,-818.82630,-147.65523,35.04940,-921.84039,-107.57091,58.68066,-857.00242,-156.94607,289.13725,-441.94275,-201.61486,399.84186,-372.38310,-215.55230,283.68016,-381.75840,-228.42731,440.02259,-905.74660,-231.24803,317.97007,-923.74292,-219.73630,777.27146,-427.74523,-153.13611,685.58116,-430.63273,-166.30645,646.59708,-376.20256,-289.21325,722.96353,-355.65111,-217.68566,628.15182,-365.05772,-276.82727,782.57667,-842.78529,-188.16802,679.89739,-864.88330,-362.74855,713.57625,-867.94796,-272.47674,609.85848,-887.43290,-308.23413,907.56555,-466.85175,-474.09749,1021.69206,-555.70200,-314.26527,888.12273,-730.27166,-475.68823,1017.18730,-654.54686,-182.46427,1416.63450,-626.69195,-130.03330,1340.95935,-443.23741,-109.05326,1337.03850,-781.15558,-85.57829,1290.24183,-591.52263,-86.65860,1286.87392,-634.89083,-96.17981,1209.99803,-360.68721,-103.07677,973.24778,-371.10148,-69.01733,1018.75628,-295.10607,51.09923,1091.80996,-386.58910,143.59227,1126.26951,-454.43576,167.09139,1090.23236,-452.03280,-64.24863,1194.43831,-852.29811,-83.84586,961.82419,-838.47780,-26.19511,1002.26197,-889.50917,42.70096,1081.10519,-761.52993,124.23719,1119.12073,-688.92003,155.48502,1087.18007,-703.42501,-416.83821,870.11004,-497.42416,-423.46806,844.35421,-709.15325,-410.10302,863.32478,-500.80006,-412.90469,855.38585,-674.97115,9.40000000,-27.46432277,-2.72312255,-0.18230003,-0.32481845,0.90230652,-0.60676414,63.97234242,-3.74808028,-8.86025330,50.44193351,0.88037782,15.83903429,-9.67589478,-7.49999987,67.17600024,-15.82875166,-4.80961999,51.18455319,0.89333898,10.59917634,5.20741973,-7.49999987,-13.86969845,1.42911359,-0.70428220,48.97619777,-10.78564781,15.44343413,116.22424647,97.73389574,53.47112257,-8.70439048,31.49279273,113.24284656,109.25519416
9.41000000,0.00685772,0.01262861,0.02690630,942,9.41000000,-169.52099,528.98288,-401.57538,-138.43766,400.42934,-414.99549,-290.31418,97.02502,-440.56818,-353.74704,65.30735,-495.41985,-168.91856,37.55388,-378.40986,-122.47267,59.06746,-447.02620,-196.58546,531.66109,-878.57613,-146.44208,424.85579,-879.88864,-281.92050,95.64587,-873.61047,-340.36294,69.07636,-818.92238,-147.68620,34.88358,-921.97795,-107.60137,58.58699,-857.20147,-158.78599,290.33987,-442.46068,-204.48976,400.88021,-373.29438,-217.38494,284.58942,-382.30675,-232.23045,440.68905,-904.97853,-234.04666,318.40682,-922.96827,-217.45882,779.66424,-428.45927,-152.97062,686.20979,-431.91156,-166.84166,647.58369,-377.42272,-288.13586,726.91611,-356.30525,-218.94857,630.47564,-366.30785,-275.06158,785.57611,-843.63367,-189.05761,680.65998,-865.03896,-362.57681,718.19619,-867.44118,-274.95553,612.36093,-886.53626,-304.64512,915.41909,-467.30530,-471.35117,1029.09216,-555.36229,-311.00511,896.89651,-730.37475,-473.13137,1024.90965,-654.28083,-183.60330,1427.16405,-626.36415,-131.23016,1351.36262,-442.76580,-110.11439,1347.81075,-781.36067,-85.97127,1301.46589,-591.44012,-87.17537,1297.91688,-634.50073,-97.99563,1219.49737,-360.38185,-106.18080,982.43248,-371.76779,-71.85089,1027.77586,-295.66583,48.52139,1100.54191,-386.93865,141.17758,1134.85592,-454.67450,164.42638,1099.21973,-451.70204,-66.21991,1204.62234,-852.30356,-87.67413,972.03677,-838.78998,-29.71395,1011.86889,-889.91394,39.82441,1090.49944,-761.61876,121.67240,1127.87945,-689.22900,152.70783,1095.64783,-703.55021,-413.17981,877.58036,-497.67184,-419.98873,852.48992,-709.47393,-406.25946,870.93613,-501.12647,-409.39043,863.58316,-675.04981,9.41000000,-27.20829652,-2.65479710,-0.05620088,-0.32148985,0.91007249,-0.60709449,62.42489807,-3.66752896,-8.83168589,48.52894806,0.84698993,15.28543562,-9.53010978,-7.49999987,65.49556820,-15.52816865,-5.17909486,49.21806811,0.85901734,10.06594584,5.38085306,-7.49999987,-13.43049590,1.44170892,-0.78499800,47.83414343,-10.71627056,15.36774972,116.37258286,97.81111984,52.25606146,-8.71641611,31.47787412,113.34885505,109.25588538
9.42000000,0.00681500,0.01258922,0.02646364,943,9.42000000,-172.67023,530.46690,-402.90227,-141.32742,401.90217,-415.89282,-290.48020,97.03271,-440.58252,-353.77213,65.30329,-495.41345,-168.92202,37.53601,-378.39663,-122.44939,59.01614,-447.10120,-200.58239,532.69233,-877.49213,-150.28042,426.21621,-879.30874,-282.23711,95.52956,-873.83113,-340.38417,68.90303,-819.03742,-147.72109,34.67096,-922.10096,-107.65573,58.51429,-857.42656,-160.70011,291.55880,-442.93989,-207.37580,402.06349,-374.17804,-219.43435,285.72419,-382.70473,-236.21144,441.23953,-904.05094,-237.04843,319.06047,-922.56634,-215.22695,781.87731,-429.36856,-152.89716,686.67997,-433.36621,-167.41777,648.52830,-378.70541,-287.00682,730.70238,-357.07423,-220.15280,632.73569,-367.53938,-273.45379,788.39899,-844.25649,-190.07480,681.39060,-865.31158,-362.40590,722.57111,-866.69411,-277.54506,614.86133,-885.52254,-300.92245,923.19698,-467.63549,-468.59386,1036.28375,-554.94436,-307.61686,905.52828,-730.76376,-470.51833,1032.41026,-653.96026,-184.85724,1437.47695,-626.03641,-132.51803,1361.59604,-442.22146,-111.28435,1358.31363,-781.53746,-86.06401,1312.88144,-591.63705,-87.75463,1308.85983,-634.16478,-99.79606,1228.72840,-359.96621,-109.23759,991.48293,-372.62211,-74.79561,1036.50124,-296.34281,45.89534,1109.05883,-387.36675,138.70017,1143.24884,-454.86951,161.74911,1107.83760,-451.53984,-67.97257,1214.36170,-852.58180,-91.57596,982.12932,-839.42874,-33.26469,1021.41186,-890.93848,36.89193,1099.52933,-761.62749,119.03922,1136.37532,-689.48384,149.90162,1104.02109,-703.88149,-409.34180,884.86070,-497.93482,-416.38056,860.46036,-709.80989,-402.36616,878.26515,-501.43481,-405.74723,871.46069,-675.38097,9.42000000,-26.69983467,-2.55189762,0.10050039,-0.31795737,0.91816762,-0.60735906,60.60288279,-3.58781630,-8.75228235,46.58837675,0.81312057,14.05880417,-10.14219496,-7.49999987,63.51283812,-15.23164238,-5.69742825,47.18421080,0.82351983,9.17900814,5.27543206,-7.49999987,-13.31403949,1.37065342,-0.84201619,46.68301145,-10.61996147,15.15271880,116.53841566,98.33210088,51.17809333,-8.76113012,31.54444617,113.46026352,109.25566310
9.43000000,0.00681374,0.01258805,0.02601433,944,9.43000000,-175.78588,531.86763,-404.35488,-144.27324,403.44701,-416.86984,-290.70863,97.05379,-440.56448,-353.79510,65.32920,-495.42812,-168.90951,37.53718,-378.41458,-122.44246,59.01529,-447.15560,-204.72926,533.78471,-876.49793,-154.24596,427.60414,-878.61059,-282.55478,95.37676,-873.91776,-340.60067,68.85493,-819.21555,-147.76244,34.48027,-922.21432,-107.74019,58.47579,-857.62771,-162.65955,292.80800,-443.44488,-210.38661,403.32184,-375.05406,-221.69792,287.00135,-382.99413,-240.33877,441.81658,-903.06912,-240.12544,319.84583,-922.29926,-213.03434,783.98785,-430.34155,-152.97202,687.18103,-434.87437,-168.15341,649.44625,-380.04573,-285.78638,734.25741,-358.09328,-221.21822,634.72319,-368.87605,-271.95875,791.03542,-844.29125,-191.17351,682.02189,-865.34852,-362.39882,727.07410,-865.93718,-280.20579,617.41328,-884.42424,-297.19626,930.83204,-467.98285,-465.86659,1043.24886,-554.33879,-304.15118,913.87524,-731.02514,-467.93557,1039.68080,-653.50138,-186.23559,1447.60800,-625.63702,-133.80696,1371.54535,-441.49426,-112.56105,1368.65335,-781.51510,-86.32930,1323.97717,-591.73087,-88.37544,1319.68392,-634.07599,-101.65525,1237.58096,-359.54890,-112.26060,1000.45992,-373.78883,-77.84659,1045.03425,-297.00882,43.23905,1117.32385,-387.66080,136.20747,1151.39951,-455.03065,159.15316,1115.82192,-451.81850,-69.64734,1223.55675,-852.94832,-95.41957,991.94741,-839.60335,-36.79281,1030.83594,-891.74263,33.99670,1108.22407,-761.47829,116.37067,1144.71195,-689.74486,147.12340,1112.30062,-704.11211,-405.45296,891.93745,-498.07100,-412.75836,868.18627,-710.01115,-398.40135,885.37906,-501.73877,-402.02881,879.12168,-675.61678,9.43000000,-26.51515431,-2.52935629,0.26469464,-0.31461317,0.92537722,-0.60760138,59.10987707,-3.47723037,-8.71310326,44.64230139,0.77915514,13.70634834,-9.85730156,-7.49999987,61.95636766,-14.94492413,-6.04055339,45.20678361,0.78900722,8.74774661,5.59486183,-7.49999987,-12.75227370,1.41088547,-0.92567929,45.51251791,-10.53150533,15.10495747,116.60776293,98.38730957,49.98465606,-8.79212027,31.58313976,113.52566789,109.26280313
9.44000000,0.00675746,0.01253596,0.02579390,945,9.44000000,-178.86572,533.21818,-405.86317,-147.32542,405.00594,-417.88825,-290.96829,97.12424,-440.43735,-353.83647,65.34606,-495.44840,-168.89200,37.54975,-378.44900,-122.46924,59.00962,-447.18437,-208.95813,535.05443,-875.58418,-158.27775,429.04875,-877.88297,-282.89087,95.27957,-873.81844,-340.68263,68.80469,-819.29995,-147.79763,34.36601,-922.32896,-107.82649,58.46116,-857.76994,-164.64020,294.10624,-444.02490,-213.52338,404.51141,-376.09463,-223.95681,288.12578,-383.49309,-244.57071,442.30872,-901.85643,-243.15308,320.58883,-921.79013,-210.95490,786.00331,-431.24880,-153.19506,687.72798,-436.44704,-169.04931,650.34720,-381.46881,-284.58223,737.76354,-359.04133,-222.29716,636.52472,-370.47293,-270.09987,793.39725,-843.52822,-192.28205,682.45562,-864.91551,-362.36780,731.66360,-865.26487,-282.91879,619.96198,-883.24866,-293.43143,938.25734,-468.36765,-463.11788,1049.92142,-553.80746,-300.64841,921.92445,-731.09133,-465.29151,1046.64152,-653.08308,-187.69033,1457.53482,-625.22500,-135.08903,1381.18764,-440.79998,-113.91523,1378.88035,-781.35223,-86.95544,1334.48429,-591.50364,-89.06748,1330.29172,-634.00746,-103.66452,1246.13900,-359.25049,-115.37742,1009.21750,-374.87149,-80.96156,1053.37698,-297.57575,40.57191,1125.35182,-387.86156,133.71701,1159.28705,-455.16957,156.53220,1123.53938,-452.16635,-71.60143,1232.68346,-853.15617,-99.10368,1001.45109,-839.28975,-40.23291,1039.95870,-891.67978,31.14326,1116.83352,-761.41182,113.74324,1152.98059,-690.01302,144.31186,1120.38244,-704.09920,-401.53149,898.79022,-498.16024,-409.05898,875.58289,-710.15296,-394.37723,892.26992,-502.07621,-398.17944,886.53189,-675.73735,9.44000000,-25.83721043,-2.43530022,0.40483925,-0.31095144,0.93330294,-0.60775503,57.10361665,-3.38128264,-8.64412360,42.72593193,0.74570819,12.87545750,-9.84435205,-7.49999987,59.82847627,-14.68770155,-6.56342733,43.21526409,0.75424865,7.88565680,5.87744281,-7.49999987,-12.83973694,1.36665087,-0.99206204,44.45346961,-10.34561281,14.92460209,116.71017069,98.51068654,48.90043255,-8.71950102,31.45923289,113.64989488,109.25630913
9.45000000,0.00676490,0.01254285,0.02557231,946,9.45000000,-182.07517,534.63520,-407.30637,-150.45614,406.56909,-418.96708,-291.18326,97.24074,-440.24338,-353.92522,65.31482,-495.41762,-168.89044,37.56022,-378.48184,-122.51619,59.01121,-447.23397,-213.21145,536.32174,-874.50442,-162.33636,430.52874,-877.10416,-283.21384,95.31020,-873.67801,-339.95853,68.40519,-819.01254,-147.81569,34.32830,-922.41859,-107.87019,58.46610,-857.82262,-166.71113,295.42594,-444.61107,-216.69268,405.58454,-377.25433,-226.08026,289.10967,-384.19782,-248.82975,442.82723,-900.48489,-246.19266,321.19221,-920.83284,-209.00369,787.91680,-432.26384,-153.49978,688.28254,-437.98715,-170.07443,651.20651,-382.89949,-283.45911,741.30344,-359.78873,-223.46329,638.33019,-372.24189,-267.82773,795.62904,-842.85366,-193.37610,682.83934,-864.34676,-362.19316,736.19932,-864.67167,-285.65092,622.43769,-881.99225,-289.57257,945.50047,-468.73092,-460.25741,1056.34970,-553.57970,-297.13049,929.82414,-731.41187,-462.52699,1053.26491,-652.82390,-189.17761,1467.15533,-624.81269,-136.36475,1390.62207,-440.15813,-115.32139,1388.89860,-781.16690,-87.68984,1344.68718,-591.19301,-89.92395,1340.70192,-633.66516,-105.73592,1254.52466,-359.00732,-118.63865,1017.66562,-375.66943,-84.08945,1061.36715,-298.18895,37.90763,1133.15710,-388.23849,131.19280,1166.92070,-455.31410,153.81110,1131.14519,-452.44972,-73.83856,1241.96571,-853.26234,-102.70742,1010.77537,-839.08808,-43.62199,1048.81081,-891.28352,28.24779,1125.49306,-761.58876,111.16469,1161.23272,-690.12473,141.45381,1128.24832,-704.09568,-397.50663,905.43294,-498.41180,-405.23259,882.72743,-710.45167,-390.33164,899.02990,-502.40755,-394.30243,893.63340,-676.02792,9.45000000,-25.56338779,-2.39471416,0.52160867,-0.30746952,0.94019683,-0.60798572,55.53896484,-3.23275148,-8.52573364,40.78961560,0.71191309,12.30985647,-9.71193099,-7.49999987,58.18885062,-14.38505746,-6.85703240,41.25140339,0.71997281,7.38367544,6.08347249,-7.49999987,-12.36948788,1.39298262,-1.04621772,43.27767748,-10.25347370,14.89573794,116.78850485,98.58174633,47.68423149,-8.64753365,31.41641800,113.71956857,109.24693669
9.46000000,0.00673238,0.01251268,0.02554396,947,9.46000000,-185.44693,536.16021,-408.64553,-153.61332,408.16345,-420.06901,-291.37741,97.33188,-440.14867,-354.01494,65.31000,-495.29198,-168.89180,37.57920,-378.50580,-122.55450,59.08195,-447.28360,-217.42526,537.47733,-873.22987,-166.34247,431.98415,-876.15266,-283.46576,95.38808,-873.55439,-338.76588,67.81090,-818.48067,-147.82078,34.34352,-922.46081,-107.86940,58.50394,-857.79809,-168.87767,296.75834,-445.16352,-219.86218,406.61367,-378.36913,-228.13851,290.16048,-384.86426,-253.02781,443.53954,-899.17025,-249.28193,321.80084,-919.71722,-207.11402,789.71180,-433.54312,-153.91705,688.79320,-439.47016,-171.15959,652.01258,-384.35089,-282.39520,744.68647,-360.68386,-224.65957,639.96852,-374.17278,-265.76388,797.94240,-842.74872,-194.45779,683.34924,-863.86957,-361.94346,740.66284,-864.09731,-288.27950,624.90031,-880.79098,-285.70526,952.55844,-469.03798,-457.31436,1062.57990,-553.47616,-293.60749,937.62862,-732.22097,-459.70456,1059.62313,-652.61457,-190.70694,1476.40477,-624.31417,-137.66036,1399.84369,-439.41551,-116.76328,1398.65255,-781.12635,-88.39211,1354.79383,-591.02652,-90.73587,1350.84303,-633.24292,-107.75523,1262.70350,-358.69499,-121.97209,1025.88057,-376.38084,-87.21896,1069.08729,-298.93493,35.23551,1140.69761,-388.69106,128.63752,1174.32140,-455.40958,151.04863,1138.43426,-452.72705,-76.06674,1251.10994,-853.29052,-106.28858,1019.99854,-839.16296,-47.04187,1057.62267,-891.28460,25.30398,1134.04504,-761.80641,108.56932,1169.33801,-690.04010,138.62352,1136.00002,-704.26204,-393.40367,911.84377,-498.85589,-401.36652,889.73536,-710.94991,-386.33723,905.62676,-502.72273,-390.53097,900.43957,-676.65304,9.46000000,-24.98509818,-2.33298345,0.68771384,-0.30381237,0.94751801,-0.60852148,53.64049412,-3.17394559,-8.50791770,38.85562520,0.67815859,11.42541466,-9.74308022,-7.49999987,56.21929295,-14.05672366,-7.33136535,39.24130699,0.68489001,6.61282672,6.16894320,-7.49999987,-12.31875416,1.44599506,-1.13604225,42.20299258,-10.15566809,14.78894388,116.88776985,98.68629672,46.61111094,-8.57407791,31.33556724,113.83182462,109.24232569
9.47000000,0.00669443,0.01247735,0.02532981,948,9.47000000,-188.85990,537.64505,-410.08190,-156.80715,409.78114,-421.15087,-291.59507,97.35107,-440.17723,-354.05488,65.38953,-495.11529,-168.87652,37.61192,-378.52209,-122.56313,59.22080,-447.25942,-221.58127,538.62890,-871.91978,-170.22933,433.43573,-875.11715,-283.66068,95.45175,-873.43399,-338.18009,67.58415,-818.14697,-147.81668,34.39952,-922.45913,-107.85576,58.58837,-857.74447,-171.03838,298.10420,-445.73023,-223.04169,407.65060,-379.51935,-230.26434,291.29493,-385.45977,-257.13656,444.30629,-897.86867,-252.32309,322.67538,-918.91446,-205.28409,791.34173,-434.90405,-154.56701,689.14502,-441.10055,-172.25983,652.79604,-385.83122,-281.38031,747.82364,-361.78507,-225.92875,641.52714,-375.98188,-264.13206,800.25747,-842.68715,-195.51319,683.86508,-863.22023,-361.64909,745.05023,-863.53665,-290.67029,627.43453,-879.69084,-281.89818,959.36661,-469.31723,-454.40470,1068.50870,-553.25379,-290.01631,945.21920,-733.35101,-456.86981,1065.72852,-652.43055,-192.32119,1485.32547,-623.71032,-139.06069,1408.75913,-438.61947,-118.24654,1408.15507,-781.25070,-89.16768,1364.64378,-590.82493,-91.01456,1360.54493,-633.19842,-109.76321,1270.55056,-358.39092,-125.33199,1033.88576,-377.08585,-90.36721,1076.73671,-299.70254,32.56950,1147.94478,-388.92242,126.07996,1181.46740,-455.42389,148.34012,1145.34457,-452.90484,-78.20502,1259.91017,-853.17654,-109.81485,1028.99802,-839.21640,-50.50112,1066.42494,-891.66948,22.42378,1142.25974,-761.84722,105.94713,1177.04420,-689.99541,135.82914,1143.66864,-704.47402,-389.27752,917.93884,-499.40889,-397.47695,896.55465,-711.56807,-382.41560,911.81315,-503.13874,-386.75203,906.92231,-677.61068,9.47000000,-24.55210872,-2.25397895,0.84563308,-0.30023395,0.95430416,-0.60905888,51.91389600,-3.11791748,-8.44384219,36.92369866,0.64444011,10.64175965,-9.75805574,-7.49999987,54.43236631,-13.66822368,-7.62726964,37.27253511,0.65052846,5.90406062,6.26684836,-7.49999987,-12.06266022,1.46322348,-1.21414998,41.07035227,-10.08548589,14.69747958,116.96759533,98.78264978,45.49796115,-8.53755256,31.32262025,113.91467681,109.25719099
