Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
767,7.66000000,-268.99688,474.02406,-449.90344,-260.41020,402.04862,-421.96140,-282.16086,94.70602,-433.66231,-343.76910,52.56640,-471.13146,-177.09738,54.44209,-401.80682,-135.15860,83.43206,-452.57976,-277.61185,469.73264,-775.76785,-247.39741,405.31812,-785.87967,-285.52261,94.95625,-788.99319,-350.21832,53.08651,-742.63210,-188.96953,55.28917,-811.53219,-145.74573,93.17273,-762.66057,-262.73018,291.66816,-409.64264,-333.08646,401.24511,-438.09062,-342.98032,285.21513,-429.32905,-335.41579,415.53816,-802.05225,-333.32436,293.52564,-813.20798,-234.26936,789.88725,-477.65636,-214.30195,679.77264,-462.07478,-259.37168,652.22135,-420.53105,-329.05601,779.96325,-413.54508,-314.87228,662.99695,-418.23916,-246.19551,761.62083,-786.92803,-224.96413,624.62136,-781.79254,-360.77975,743.85491,-808.13727,-331.01576,605.99947,-799.08912,-273.93470,939.71542,-490.99963,-454.47805,914.64188,-565.38899,-272.76878,933.55355,-745.81237,-456.59335,910.88673,-673.49921,-474.63681,1388.28604,-614.52074,-405.02892,1356.25087,-461.01263,-398.09799,1360.60645,-778.67511,-335.97939,1339.94118,-597.75878,-336.14940,1338.32991,-642.47900,-457.82093,1129.63476,-382.80596,-511.13367,1035.61153,-449.14094,-501.39522,1053.01269,-372.45747,-397.22543,989.91907,-372.83931,-303.31904,930.30685,-388.47243,-324.92536,891.82748,-382.75711,-398.51175,1240.74867,-841.79241,-532.51087,1058.44152,-798.14865,-534.78810,1072.25411,-869.06671,-425.47435,1037.72529,-876.67150,-313.15554,997.44257,-852.50678,-324.39321,961.82296,-853.90503,-321.36030,850.93692,-517.29364,-317.27257,850.14752,-717.54333,-314.25253,846.48155,-522.98695,-317.54384,840.64040,-691.07958,7.66000000,0.00526399,0.01106429,0.02612208,7.66000000,10.17275757,1.19104918,2.12504285,-0.28636972,0.92124237,-0.61816167,-0.81405264,-3.98813096,3.31992717,11.50437178,0.20078917,7.98414931,-10.10050530,-7.49999987,2.03561900,-1.44004077,-1.97034296,16.04573377,0.28005089,13.52832657,2.15243734,-7.49999987,-9.72973156,-2.00111589,-3.29070369,-22.32146988,-2.66273662,-9.20766709,77.81547635,94.46213497,-31.56333275,-4.32862329,-11.77199009,103.08457754,89.39132760
768,7.67000000,-269.30568,473.41811,-449.73955,-260.84781,401.49453,-421.52500,-282.01429,94.41268,-433.54612,-343.56981,52.64198,-471.15359,-177.06387,54.35306,-400.82189,-134.97290,82.91283,-452.09930,-278.75262,469.07098,-775.26506,-248.59740,404.85601,-785.64317,-285.31828,94.50903,-788.77255,-349.85536,53.12098,-742.63257,-188.74744,54.63423,-811.73023,-145.39905,92.55536,-763.22148,-262.96331,291.24653,-409.37350,-333.54944,400.54381,-438.43062,-343.20885,284.54093,-429.59355,-336.69858,414.68115,-801.21785,-334.29093,292.93542,-812.61804,-233.03822,789.26630,-476.47009,-213.62226,679.08268,-461.09804,-259.25087,651.54320,-420.23105,-328.49784,779.74863,-413.74827,-314.90362,662.74832,-418.50875,-246.03679,760.94699,-787.60210,-225.14644,623.71813,-782.22517,-360.74386,743.51749,-807.46953,-331.56993,605.62377,-798.40185,-271.45187,938.63741,-491.04706,-453.02108,913.19458,-564.99475,-270.93447,932.32360,-746.37967,-454.71279,909.42123,-673.39639,-475.64343,1386.32650,-614.36287,-405.83337,1354.79691,-460.85397,-399.86160,1358.85474,-779.10119,-336.03746,1338.94745,-597.75780,-336.37427,1337.40400,-642.75146,-457.80610,1128.20910,-381.93963,-510.87857,1033.54763,-447.60852,-501.18593,1051.62131,-371.07678,-397.24001,987.86619,-370.77393,-303.88469,927.51363,-385.68429,-325.73957,889.21565,-379.61440,-399.67011,1238.84267,-841.74416,-532.47183,1055.61972,-797.19162,-535.36843,1069.61571,-867.97097,-426.39730,1034.36294,-877.08384,-314.19288,993.65461,-853.97839,-325.43173,958.21119,-855.67749,-319.12004,849.74601,-517.37819,-315.48112,848.85017,-717.63681,-312.45264,845.11597,-523.27312,-315.08356,839.25152,-691.71822,7.67000000,0.00509781,0.01088824,0.02714284,7.67000000,10.32288989,1.19932018,2.23694535,-0.28473894,0.92074663,-0.61827625,-1.24115328,-4.04328230,2.75287236,11.22706155,0.19594919,7.94499020,-10.01920530,-7.49999987,1.55805696,-1.46156079,-2.23921797,15.55974989,0.27156887,13.46997020,2.32452297,-7.49999987,-9.48571876,-2.01019351,-3.15421007,-22.56547517,-2.78978773,-9.85688250,76.83728880,97.55234854,-31.52274786,-4.22339477,-12.17142081,101.93727320,90.79360733
769,7.68000000,-268.44619,472.83380,-449.39992,-260.18262,401.00857,-421.13429,-281.53337,94.03772,-433.47446,-343.32986,52.78274,-471.22522,-176.95124,54.11351,-400.07419,-134.61137,82.10030,-451.79247,-279.05879,468.45117,-775.07181,-248.89121,404.27114,-785.73821,-284.92510,93.93703,-788.63871,-349.43119,53.18196,-742.63258,-188.41588,54.05284,-812.39724,-144.94100,91.71899,-763.90431,-262.44412,290.73433,-409.15995,-332.75173,399.96187,-438.27849,-342.61969,284.08518,-429.55359,-337.13875,413.80937,-800.84839,-334.43049,292.41910,-812.56109,-232.68490,788.19110,-474.68575,-212.86378,678.59953,-460.46539,-258.76846,650.97267,-419.92393,-328.09497,779.30861,-413.96952,-314.60652,662.37792,-418.63833,-246.30727,760.23181,-787.98786,-225.10677,623.04728,-782.71464,-360.85542,742.94800,-806.93261,-331.63915,604.98896,-797.65818,-269.52223,937.38478,-490.80075,-452.49001,911.64782,-564.69311,-269.47551,930.95985,-746.74069,-453.52728,908.15392,-673.25850,-476.28804,1384.50501,-614.06844,-406.19268,1353.27158,-460.58603,-401.38261,1357.03974,-779.40571,-335.87064,1337.72656,-597.68966,-336.44980,1336.35877,-643.00975,-457.23591,1126.50408,-381.03009,-510.24656,1031.25088,-445.71683,-500.38757,1049.95833,-369.43645,-396.55468,985.85378,-368.65732,-303.89232,924.68084,-383.01713,-325.94501,886.42530,-376.66808,-400.68201,1236.81521,-841.59256,-531.43740,1052.08670,-796.53662,-534.90472,1066.42546,-867.09823,-426.08742,1030.78369,-877.57464,-314.23108,989.70713,-855.04179,-325.30942,954.37722,-857.33486,-317.73712,848.38577,-517.34588,-314.30825,847.49511,-717.60651,-311.36331,843.28699,-523.60909,-312.97157,837.85321,-692.48719,7.68000000,0.00505074,0.01083785,0.02811760,7.68000000,10.46709863,1.22147492,2.28132993,-0.28371811,0.92002724,-0.61819077,-1.38449881,-4.10683001,2.29994193,11.35269542,0.19814191,8.19464513,-9.81744571,-7.49999987,1.30251595,-1.51190877,-2.67969802,15.42794418,0.26926842,13.37072555,2.44177949,-7.49999987,-9.38655424,-2.05775453,-2.99836560,-22.60911951,-3.01090454,-10.05117602,76.24232987,95.99334853,-31.25075875,-4.17518166,-12.37762891,101.14521820,89.46393253
770,7.69000000,-266.72162,472.37418,-448.99686,-258.55549,400.46625,-421.17667,-280.79965,93.70551,-433.50816,-343.01248,52.99811,-471.21898,-176.70560,53.23438,-400.21997,-134.04862,81.05019,-451.71166,-278.51567,467.91772,-775.31910,-248.28124,403.70480,-786.14826,-284.36108,93.53219,-788.80467,-349.08961,53.26529,-742.60582,-188.09608,53.34411,-812.82522,-144.41438,90.60253,-764.07681,-261.11720,290.13972,-409.06708,-330.95964,399.61041,-437.77836,-341.21577,283.77931,-429.22346,-336.60507,413.13655,-801.01048,-333.58237,291.84929,-812.90703,-232.26789,787.62961,-473.63515,-212.09257,678.25642,-460.00653,-258.04614,650.67794,-419.44041,-327.76591,778.76138,-414.05588,-313.94883,661.90418,-418.59136,-246.56386,759.64677,-788.38674,-224.85666,622.62587,-783.34720,-361.14630,742.19106,-806.47582,-331.41015,604.20122,-797.21436,-268.20353,936.06281,-490.34679,-452.17538,910.19000,-564.54888,-268.77644,929.31651,-747.40653,-452.88598,906.89710,-672.73763,-476.61331,1383.03587,-613.78460,-406.21864,1351.70963,-460.40283,-402.67162,1355.20851,-779.54023,-335.54604,1336.46041,-597.58436,-336.36442,1335.27192,-643.14631,-456.15956,1124.68041,-379.92683,-509.19514,1028.86812,-443.51378,-499.02877,1048.13703,-367.53279,-395.39469,983.81434,-366.41756,-303.30546,921.82470,-380.45805,-325.61492,883.62036,-373.98259,-401.38809,1234.76293,-841.38799,-529.48437,1048.12234,-796.08328,-533.51749,1062.80576,-866.35960,-424.62873,1027.07507,-877.83753,-312.88601,985.74384,-856.07534,-324.02183,950.43440,-858.92179,-316.87357,847.00223,-517.25775,-313.82940,845.94962,-717.52389,-310.65276,841.27258,-523.61258,-311.76747,836.10934,-693.25037,7.69000000,0.00505323,0.01084053,0.02900241,7.69000000,10.60505933,1.21208660,2.44581270,-0.28323283,0.91914828,-0.61822397,-1.39150014,-4.09738778,2.03019249,11.70459781,0.20428377,8.13970801,-9.85907350,-7.49999987,1.26299854,-1.59649551,-2.74165614,15.58689393,0.27204262,13.33184870,2.49589694,-7.49999987,-9.42646930,-2.02997247,-2.89387432,-22.52191282,-3.29251489,-10.18078730,75.57802663,95.97428697,-30.69129879,-4.18666562,-12.63326953,100.19632833,89.41161785
771,7.70000000,-264.52442,471.94341,-449.01752,-256.07375,399.88918,-421.37460,-280.03085,93.57008,-433.57109,-342.68104,53.25219,-471.21467,-176.38658,52.18440,-400.71561,-133.43708,79.99842,-451.74608,-277.32897,467.36737,-775.69799,-246.90864,403.20492,-786.54991,-283.68751,93.36380,-789.13264,-348.79262,53.41699,-742.56576,-187.80863,52.19174,-812.49305,-143.79052,89.37573,-763.99005,-259.06050,289.58512,-409.14761,-328.49486,399.50862,-437.31095,-339.21886,283.64215,-428.88303,-335.14674,412.68720,-801.56031,-331.96479,291.36761,-813.53558,-231.19113,788.07754,-474.26222,-211.22062,678.05572,-459.75493,-257.04211,650.43085,-419.06719,-327.50564,778.05531,-414.02813,-312.98507,661.26322,-418.41205,-246.83354,759.32634,-788.77850,-224.47287,622.40660,-784.02992,-361.56757,741.28995,-805.97070,-331.00738,603.42916,-797.31924,-267.55419,934.71674,-490.10159,-451.70456,909.02461,-564.38958,-268.61270,927.67050,-747.97092,-452.74875,905.57492,-672.02398,-476.65484,1382.00711,-613.52193,-405.93110,1350.11117,-460.22556,-403.66530,1353.51747,-779.69422,-335.13172,1335.27173,-597.52683,-336.12107,1334.26194,-643.21001,-454.64724,1122.87012,-378.67129,-507.77052,1026.39250,-441.03506,-497.12353,1046.33462,-365.31106,-393.85377,981.64243,-364.23212,-302.00387,919.23152,-377.69679,-324.67917,880.99709,-371.62254,-401.67403,1232.79362,-841.12957,-526.71927,1043.91410,-795.59949,-531.26655,1058.93011,-865.74120,-422.15482,1023.34206,-877.76295,-310.24575,981.67601,-857.04923,-321.80957,946.34148,-860.24863,-316.36572,845.69943,-517.13600,-313.82909,844.38883,-717.40794,-310.08773,839.76896,-523.21496,-311.74394,834.31222,-693.37753,7.70000000,0.00512496,0.01091720,0.02992258,7.70000000,10.70657394,1.20027686,2.59123744,-0.28302979,0.91824203,-0.61828025,-1.22571975,-4.07798563,1.87220039,12.26263586,0.21402337,8.08365008,-9.88866488,-7.49999987,1.38287494,-1.67267449,-2.69860656,15.97768278,0.27886317,13.17460411,2.67997816,-7.49999987,-9.48086523,-2.00978640,-2.87101478,-22.28210651,-3.60313196,-10.26597779,74.87540231,95.93526207,-29.87241146,-4.19350258,-12.79559459,99.06190579,89.35853135
772,7.71000000,-261.95907,471.51433,-449.46200,-252.90587,399.67317,-421.01225,-279.31537,93.59556,-433.65048,-342.50759,53.45328,-471.54528,-176.07081,51.70523,-400.71257,-132.93168,79.06419,-451.83686,-275.69904,466.83312,-775.96899,-244.99384,402.70109,-786.57196,-283.01483,93.13782,-789.16860,-348.42421,53.64283,-742.50413,-187.37613,51.14686,-812.34008,-143.11970,88.14549,-763.92999,-256.53602,289.15987,-409.41591,-325.60735,399.54934,-437.03095,-336.85315,283.77825,-428.60033,-333.08850,412.36440,-802.31031,-330.03769,291.09645,-814.26731,-230.33470,788.52184,-475.41862,-210.23525,678.02827,-459.84665,-255.78937,650.04726,-419.05861,-327.25328,777.11527,-413.93296,-311.77341,660.50035,-418.14688,-247.20613,759.18523,-789.02954,-223.97851,622.36437,-784.57817,-361.95789,740.37478,-805.50009,-330.46066,602.70629,-797.77018,-267.46119,933.56800,-489.99421,-451.13063,908.36446,-564.08477,-268.96716,926.37838,-748.05794,-453.02196,904.40990,-671.58200,-476.39980,1381.40332,-613.18158,-405.29465,1348.73444,-459.86346,-404.26542,1352.13430,-779.92141,-334.64056,1334.21369,-597.44309,-335.77858,1333.37729,-643.27034,-452.74202,1121.19423,-377.44266,-505.99886,1023.94129,-438.47847,-494.75805,1044.67855,-362.89924,-391.90166,979.48277,-362.20575,-300.11993,917.09813,-374.86861,-323.09189,878.70001,-369.59181,-401.56851,1230.93094,-840.73669,-523.14127,1039.65697,-795.04983,-528.20386,1054.94816,-865.14768,-418.76844,1019.72757,-877.52573,-306.90180,977.53368,-857.76016,-318.86219,942.21930,-861.28220,-316.23687,844.68196,-516.96008,-314.15289,843.14256,-717.23570,-309.76120,839.12481,-522.38271,-312.75265,832.86348,-692.63208,7.71000000,0.00525190,0.01105157,0.03106952,7.71000000,10.53573564,1.18228374,2.73632054,-0.28303826,0.91710296,-0.61833006,-0.60574876,-4.05575848,1.76036130,13.09986326,0.22863575,8.16367093,-10.13992733,-7.49999987,1.93521721,-1.74990678,-2.78667581,16.55863375,0.28900268,13.07242951,2.90295366,-7.49999987,-9.26655284,-1.97460403,-2.76498593,-21.98654751,-3.92938133,-10.29666376,74.13376776,95.83740825,-28.88611164,-4.24719686,-12.78523179,97.64723888,89.44261904
773,7.72000000,-259.12169,471.09393,-449.87537,-249.58026,399.81377,-420.36741,-278.60424,93.68782,-433.76911,-342.47543,53.60911,-472.12114,-175.74404,51.64957,-400.32598,-132.48968,78.12006,-452.04068,-273.73718,466.46293,-776.21983,-242.81914,402.17278,-786.34080,-282.34799,92.87357,-789.06477,-348.01960,53.88219,-742.46441,-186.83318,50.74896,-813.01866,-142.52978,86.91143,-763.72579,-253.90474,288.83901,-409.71066,-322.65067,399.60986,-436.88546,-334.37673,284.03973,-428.31112,-330.77981,412.13245,-803.05283,-328.09743,290.90248,-814.91928,-230.35847,788.31098,-476.00078,-209.29686,678.07076,-460.32738,-254.42743,649.68132,-419.30493,-326.96209,776.02628,-413.76884,-310.40278,659.70800,-417.86674,-247.61214,759.08333,-789.09712,-223.37867,622.45891,-784.87861,-362.24685,739.52914,-805.28726,-329.79739,602.01854,-798.42935,-267.88977,932.75667,-489.82441,-450.82624,908.17489,-563.68932,-269.88759,925.58255,-747.72687,-453.75589,903.43225,-671.33322,-475.88109,1381.14494,-612.78493,-404.35488,1347.79632,-459.42298,-404.46959,1351.08569,-780.03087,-334.08228,1333.25731,-597.25527,-335.37324,1332.56112,-643.25345,-450.47102,1119.79472,-376.28046,-503.80981,1021.87008,-436.16126,-492.02355,1043.18273,-360.58787,-389.46588,977.64548,-360.16073,-297.88293,915.41844,-372.46026,-320.88857,876.84898,-367.80869,-401.03652,1229.17480,-840.21401,-518.84108,1035.53762,-794.68087,-524.41257,1051.05228,-864.62128,-414.57452,1016.29984,-877.23840,-303.08040,973.46543,-858.23642,-315.20110,938.18079,-861.92739,-316.57069,844.03615,-516.68721,-314.84124,842.32022,-716.96503,-309.93015,839.33129,-521.13682,-314.55361,831.84195,-691.19495,7.72000000,0.00542360,0.01123077,0.03181546,7.72000000,10.74317690,1.21133919,2.86767554,-0.28358009,0.91648501,-0.61824883,-0.44756712,-4.03966474,1.91200240,13.79737411,0.24080961,8.17738460,-10.35726313,-7.49999987,2.08394928,-1.77142478,-2.59961880,17.11499790,0.29871306,12.95155245,2.90840401,-7.49999987,-9.71317448,-2.00463646,-2.78650166,-21.48317090,-4.19903416,-10.26741143,73.77501100,95.78357680,-27.82270378,-4.23702275,-12.86159671,96.76251568,89.39767277
774,7.73000000,-256.41561,470.64825,-450.15308,-246.76048,399.69133,-420.59792,-277.87279,93.80240,-433.85308,-342.38196,53.83285,-472.40463,-175.40166,51.45087,-400.12358,-131.99426,77.11262,-452.32612,-271.59407,466.29767,-776.63449,-240.66820,401.72367,-786.26473,-281.64548,93.04878,-789.52255,-347.72594,54.07390,-742.46395,-186.49085,50.46098,-813.44412,-142.04709,85.84225,-763.39886,-251.53679,288.57794,-409.86138,-320.03019,399.65146,-436.88013,-332.16500,284.12703,-428.18511,-328.43405,412.03771,-803.63880,-326.25654,290.68983,-815.38503,-230.95519,787.94895,-476.32826,-208.51886,678.04195,-461.18296,-253.03296,649.40868,-419.64463,-326.71398,774.96419,-413.56767,-309.01859,658.95115,-417.55075,-248.07793,759.02517,-788.83976,-222.71352,622.65296,-784.88267,-362.52402,738.75322,-805.48922,-328.98064,601.38962,-799.28811,-268.88732,932.07345,-489.87755,-451.26631,908.07174,-563.37541,-271.19894,925.04868,-747.56236,-455.09372,902.37654,-670.74313,-475.14735,1381.13580,-612.40803,-403.18364,1347.13397,-459.07159,-404.33448,1350.29671,-779.97405,-333.45779,1332.37479,-597.07378,-334.89540,1331.82999,-643.09898,-447.85117,1118.81474,-374.96384,-501.18723,1020.42040,-434.10670,-488.96657,1041.88745,-358.51845,-386.51919,976.34887,-358.10782,-295.19669,914.29471,-370.62277,-318.02835,875.62928,-366.14440,-399.96244,1227.57586,-839.61986,-514.10294,1031.71874,-794.53810,-519.98096,1047.44073,-864.33769,-409.75319,1013.01427,-876.90305,-298.61491,969.57757,-858.49525,-310.81982,934.25089,-861.98540,-317.36987,843.52783,-516.46841,-316.07829,841.64371,-716.74760,-310.80071,839.95826,-520.00571,-316.85712,830.94725,-689.79842,7.73000000,0.00556724,0.01137852,0.03207577,7.73000000,10.49504607,1.19977678,2.96171704,-0.28448971,0.91542659,-0.61815958,0.39077703,-3.97680415,2.15341222,14.76475403,0.25769357,7.93536591,-11.45812824,-7.49999987,2.86685756,-1.79590229,-2.34006645,17.89903249,0.31239705,12.80036501,2.42398752,-7.49999987,-9.61946769,-1.94981830,-2.54179533,-21.04256384,-4.47888802,-10.25943315,73.32385750,94.81639882,-26.42542940,-4.46158469,-12.45897678,95.07344437,89.08124001
775,7.74000000,-254.21258,470.25653,-450.48341,-244.71852,399.11244,-421.69700,-277.21537,93.86994,-433.93222,-342.19788,54.10783,-472.30393,-175.13791,51.05425,-400.20454,-131.52557,76.27729,-452.53495,-269.53454,466.18135,-777.10016,-238.71221,401.43096,-786.45465,-281.00941,93.63807,-790.39264,-347.57968,54.21636,-742.43728,-186.37183,49.73848,-812.88487,-141.58336,85.00455,-763.11688,-249.71119,288.38219,-410.01234,-317.95732,399.70647,-437.02527,-330.44363,284.06881,-428.26325,-326.24432,412.07159,-804.13499,-324.57323,290.54047,-815.69085,-231.88738,787.74094,-476.82434,-207.98621,677.96036,-462.22699,-251.78322,649.10095,-420.03402,-326.63432,774.05117,-413.28024,-307.77777,658.26619,-417.16966,-248.73589,759.07257,-788.22197,-222.06095,622.94146,-784.60190,-362.85794,738.01489,-805.98894,-327.98778,600.77830,-799.99901,-270.30635,931.37666,-490.25376,-452.48925,907.77162,-563.20936,-272.82066,924.54599,-747.87984,-456.86293,901.38565,-669.85978,-474.24201,1381.33148,-611.97253,-401.79119,1346.56361,-458.78113,-403.87975,1349.73548,-779.86341,-332.75440,1331.62120,-596.92618,-334.34326,1331.20101,-642.85940,-444.92611,1118.21593,-373.45890,-498.21916,1019.41541,-432.11895,-485.64018,1040.95264,-356.60940,-383.08028,975.66049,-356.31848,-291.78336,913.94432,-369.23787,-314.40544,875.22990,-364.58219,-398.34726,1226.19558,-839.00277,-509.15381,1028.44991,-794.32845,-514.99254,1044.14267,-864.25016,-404.50081,1009.81606,-876.51571,-293.51666,966.05048,-858.35805,-305.77194,930.65908,-861.51406,-318.55628,842.97561,-516.46955,-317.85541,840.97965,-716.75036,-312.23654,840.25653,-519.55201,-319.19614,830.09568,-689.20675,7.74000000,0.00568111,0.01149429,0.03191044,7.74000000,10.50368781,1.20112877,3.12693909,-0.28593711,0.91470835,-0.61823834,0.78033645,-3.88892454,2.58733361,15.36259410,0.26812785,7.27417268,-12.70202267,-7.49999987,3.38643412,-1.79735084,-1.88718588,18.62629001,0.32509009,12.54746689,2.19287851,-7.49999987,-9.99906459,-1.91030082,-2.49090422,-20.40911688,-4.70793548,-10.23638266,73.29120696,93.95772188,-24.93723278,-4.54176887,-12.09218182,93.77752864,89.28003331
776,7.75000000,-252.59738,470.01187,-450.81529,-243.36687,398.60403,-422.44286,-276.75173,93.83914,-434.17561,-342.05516,54.29871,-472.21709,-175.01612,50.75206,-400.34931,-131.25204,75.80548,-452.64470,-267.80020,465.93416,-777.29031,-237.02436,401.22663,-786.71329,-280.52124,94.00899,-790.76381,-347.45672,54.38891,-742.41200,-186.14532,48.92506,-812.25075,-141.07681,84.15199,-762.87592,-248.52311,288.20253,-410.34957,-316.45494,399.78217,-437.17390,-329.20544,284.08588,-428.26824,-324.45090,412.10157,-804.63814,-323.10392,290.47972,-815.95215,-232.95068,787.56759,-477.53966,-207.89725,677.89718,-463.15442,-251.00731,648.76956,-420.42163,-326.85299,773.23315,-412.97858,-306.89344,657.57381,-416.90114,-249.53852,759.18436,-787.58740,-221.56002,623.28790,-784.20266,-363.27942,737.22572,-806.42581,-327.00956,600.20076,-800.36700,-271.98934,930.80389,-490.54899,-454.21115,907.43393,-563.07458,-274.83012,924.15937,-748.16681,-458.78092,900.93950,-669.27137,-473.26993,1381.71633,-611.38037,-400.20887,1346.25739,-458.38414,-403.11593,1349.37227,-779.64986,-331.97880,1331.00067,-596.64698,-333.73216,1330.56415,-642.57397,-441.80875,1117.74975,-372.24528,-494.92159,1018.56317,-430.23945,-482.08757,1040.43029,-354.85328,-379.12259,975.63550,-354.91612,-287.60464,914.42327,-368.25533,-309.98821,875.69493,-363.21632,-396.23866,1225.02447,-838.39647,-504.05347,1025.87258,-793.92056,-509.57660,1041.07644,-864.17955,-398.92076,1006.80575,-876.06443,-287.92197,963.22328,-857.74539,-300.16847,927.77067,-860.61954,-320.17783,842.49157,-516.56239,-319.95782,840.55304,-716.84534,-314.04000,839.98012,-519.65436,-321.33690,829.60936,-689.27651,7.75000000,0.00575723,0.01157104,0.03153957,7.75000000,10.47906089,1.22624775,3.25687320,-0.28761653,0.91405107,-0.61832642,1.21159012,-3.86457191,2.85588147,15.95261676,0.27842569,7.09025504,-13.20469623,-7.49999987,3.91472992,-1.74268454,-1.47629860,19.30293833,0.33689983,12.27630174,2.07090143,-7.49999987,-10.42520530,-1.88017347,-2.47430007,-19.67800012,-4.97689498,-10.17907320,73.36981923,94.46235723,-23.44088971,-4.60766186,-11.77692688,92.41455217,91.62107076
777,7.76000000,-251.59408,469.84752,-451.02410,-242.62344,398.47479,-422.43596,-276.47756,93.75830,-434.49815,-341.98091,54.38776,-472.28056,-174.96119,50.62927,-400.47044,-131.14513,75.57793,-452.78699,-266.45294,465.62978,-777.35029,-235.68629,401.03032,-786.86158,-280.01202,93.96975,-790.54923,-347.25760,54.66446,-742.49484,-185.70157,48.38602,-812.24245,-140.51664,83.16829,-762.74585,-247.89426,287.94870,-410.66609,-315.49828,399.82593,-437.19554,-328.46995,284.16032,-428.18518,-323.18444,412.03562,-805.04717,-321.86112,290.47389,-816.29635,-234.02886,787.40476,-478.51456,-208.39111,677.80915,-463.90111,-250.85548,648.52095,-420.75096,-327.54250,772.34431,-413.01106,-306.66293,656.81505,-416.87250,-250.26125,759.27459,-787.28663,-221.36590,623.62019,-783.87184,-363.91436,736.31875,-806.64530,-326.35204,599.75743,-800.81756,-273.95996,930.36786,-490.62688,-456.41142,907.35271,-562.83950,-277.17259,923.89679,-748.03418,-460.91748,901.04434,-669.07111,-472.30804,1382.21776,-610.67432,-398.54511,1346.39702,-457.75223,-402.08830,1349.12222,-779.30885,-331.14430,1330.43265,-596.23018,-333.06159,1329.91991,-642.19424,-438.54104,1117.31673,-371.49203,-491.30643,1017.80662,-428.53158,-478.28523,1040.13466,-353.31964,-374.63397,976.30897,-353.87618,-282.80642,915.67010,-367.64368,-304.82780,876.89045,-362.10444,-393.62516,1224.01706,-837.76701,-498.84504,1023.78956,-793.60315,-503.90328,1038.28988,-864.15148,-393.05063,1004.23876,-875.48987,-281.97629,961.36637,-856.66717,-294.12684,925.79104,-859.19016,-322.37081,842.15632,-516.54707,-322.37814,840.37434,-716.83164,-316.37669,839.57348,-519.87726,-323.56660,829.50807,-689.38207,7.76000000,0.00583540,0.01164934,0.03110666,7.76000000,10.37569394,1.24383344,3.31449428,-0.28955908,0.91344434,-0.61827405,1.70435392,-3.82276946,3.20218895,16.43834152,0.28690318,6.80782687,-13.88120358,-7.49999987,4.47846853,-1.65441624,-1.02792990,19.82733138,0.34605221,11.78903372,1.43329095,-7.49999987,-10.79975226,-1.84230402,-2.38272460,-18.88843762,-5.22545690,-10.10740734,73.69916453,93.98077091,-21.90927242,-4.67940015,-11.20566612,91.51776538,90.93033252
