time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max
0.45000000,-16.28899348,-0.56363634,-3.79102641,-0.48888996,0.57150208,-0.60075377,99.70968467,-1.51010434,1.54452224,96.25196874,1.67991377,16.52705803,0.15722307,100.64081194,-11.15050538,3.48073823,96.66444577,1.68711285,17.82823674,3.48415022,-30.53843988,-3.19098046,1.77002530,114.22936558,-2.66768603,73.21346984,108.47580816,113.24419490,116.18430632,-2.42507221,88.67171969,108.33457281,109.83017983,46,0.45000000,-186.14084,467.65727,-412.81314,-156.96847,349.58958,-425.68780,-263.81216,88.55568,-431.93544,-327.34625,56.83201,-473.99475,-151.48904,41.00990,-408.99940,-114.96239,63.15724,-462.91818,-182.23442,468.46360,-802.13843,-157.15748,315.90012,-795.03211,-254.69389,84.23686,-784.79493,-324.09130,52.44571,-746.25004,-137.09863,33.12960,-810.94604,-106.95412,55.22883,-756.53673,-185.84565,238.45730,-430.17310,-223.40887,362.89455,-390.73597,-258.18785,253.48940,-390.92813,-238.22091,340.53749,-821.26744,-260.67824,218.97981,-821.18490,-368.43914,546.84968,-401.94983,-262.48463,537.65304,-422.24116,-236.82234,483.06287,-388.88600,-374.19913,437.12162,-412.51449,-261.84957,431.87412,-411.63650,-381.41206,544.51478,-801.59858,-242.41362,529.94288,-791.90364,-392.21352,438.89125,-809.45232,-262.03935,424.50760,-804.08856,-472.37279,578.04796,-487.86069,-622.42095,643.00335,-564.06008,-451.04630,571.54067,-716.53850,-618.70687,637.65425,-664.55051,-342.82230,992.69339,-619.45465,-289.42352,943.87210,-488.78304,-300.53573,944.86646,-751.46446,-262.49527,878.98391,-590.36314,-261.54855,878.87859,-640.20045,-117.01714,854.03250,-449.88501,-72.22437,754.80773,-421.32980,-46.43426,828.11403,-418.29407,-83.42239,834.87509,-508.08379,-104.42216,826.16268,-654.96757,-68.64954,842.80649,-653.67840,-210.80441,896.13652,-798.35860,-73.30443,747.97016,-813.17598,-44.50554,816.59866,-798.53432,-56.74576,811.95142,-716.52648,-123.33919,787.37059,-573.57864,-93.70957,800.02745,-565.57298,-545.96803,504.03201,-504.93918,-539.14050,498.44247,-704.89107,-544.27614,527.45756,-519.43617,-538.68288,519.40261,-670.76180,0.45000000,0.00714399,0.01288950,0.04050812
0.46000000,-16.82791263,-0.56738882,-3.70965039,-0.48451908,0.57434254,-0.60116024,99.62644110,-1.49795855,1.66381437,96.10812534,1.67740323,16.89302928,0.08007108,100.46528708,-10.90896103,3.49846674,96.42343161,1.68290636,18.36854908,3.34271165,-30.52648690,-3.10907903,1.73801873,115.40512944,-2.63153041,73.10057392,108.18002520,113.19414474,117.31863811,-2.53010000,88.84687134,108.16860760,109.82252398,47,0.46000000,-182.47732,467.03486,-413.86329,-154.48430,348.99886,-425.85881,-263.47644,88.63749,-431.92886,-327.22022,56.92260,-474.01727,-151.48193,40.93251,-408.85616,-114.79798,62.79705,-462.83654,-179.08377,466.63657,-800.83173,-154.60560,314.76212,-795.00845,-254.43689,84.11672,-784.71957,-324.05098,52.41576,-746.25857,-137.07670,33.06015,-811.00432,-106.90174,55.01758,-756.54417,-184.22595,237.99739,-430.46644,-220.86811,362.96661,-391.71531,-256.97583,254.17563,-391.95627,-235.52841,340.20976,-821.08716,-259.18106,218.90607,-820.96863,-363.92608,548.02151,-402.48604,-258.16451,537.88398,-422.94937,-232.96279,482.98212,-389.79109,-370.96992,438.46313,-413.16626,-258.70909,432.40080,-412.33071,-377.75983,545.39935,-801.99136,-238.91973,529.48651,-792.31668,-389.70102,439.88531,-809.13220,-259.69432,424.05599,-804.11182,-467.79866,580.83994,-488.31894,-617.57697,646.84909,-564.24944,-446.59820,574.00811,-716.92622,-613.80409,641.58540,-664.62637,-334.40577,994.94944,-619.23623,-281.41253,945.61354,-489.07423,-292.89181,946.55727,-751.37699,-255.41495,879.78543,-590.69157,-254.52427,879.76057,-640.20606,-108.65317,857.37506,-450.77062,-62.82001,758.69641,-421.79466,-37.72156,832.36587,-418.97312,-74.81186,839.00649,-508.85127,-95.17942,830.23452,-655.63992,-59.58365,847.17016,-654.43907,-203.21046,898.83757,-798.68298,-64.31078,752.13831,-813.49770,-35.80976,820.88115,-799.38495,-47.73803,816.30807,-717.18921,-114.11739,789.78826,-574.35914,-84.58845,802.64473,-566.36547,-541.96783,507.33648,-505.20626,-535.36585,501.68433,-705.16397,-540.13765,530.52179,-520.01038,-534.45133,522.58871,-671.29114,0.46000000,0.00723163,0.01296833,0.04120597
0.47000000,-17.35702100,-0.59410248,-3.66384970,-0.48005913,0.57739952,-0.60148493,99.50847873,-1.40821888,1.77694409,95.92422333,1.67419353,17.07170155,0.00856617,100.29233071,-10.72256894,3.53704131,96.18633889,1.67876831,18.64686463,3.24063302,-30.29956192,-3.02572401,1.76060181,116.23757003,-2.60439146,72.86461544,107.98620386,113.16578033,118.04946257,-2.63027015,88.75130045,107.88420970,109.79173075,48,0.47000000,-178.73414,466.40114,-415.08783,-152.05086,348.67303,-425.80451,-263.09687,88.68539,-432.16368,-327.07762,57.05783,-474.09724,-151.40162,40.93403,-408.85452,-114.52494,62.33858,-462.97406,-175.56464,465.22650,-799.74288,-152.23585,313.65213,-795.13075,-254.22121,83.86639,-784.42027,-324.02588,52.34986,-746.29943,-137.05119,32.94750,-811.05135,-106.87201,54.81341,-756.60912,-182.44981,237.49021,-431.04630,-218.28563,363.10792,-392.81377,-255.69344,254.66194,-392.68466,-233.12035,339.90574,-820.58497,-258.00578,218.84960,-820.49557,-358.74394,549.78638,-403.15176,-253.25363,538.39774,-423.97480,-228.50941,483.59840,-390.67004,-366.92310,440.15870,-413.84934,-254.70716,433.33078,-413.10657,-373.49512,546.80768,-802.14512,-234.85325,529.47829,-792.37698,-386.47003,441.50453,-808.94178,-256.54994,424.33587,-804.55301,-463.09643,583.92138,-488.66943,-612.96250,650.82784,-564.39646,-442.20435,576.78356,-717.34133,-609.08344,645.63109,-664.97776,-327.03873,997.84004,-619.08855,-274.33102,948.22278,-489.47697,-286.13436,949.13184,-751.39940,-248.89920,881.63740,-591.02438,-248.09635,881.69027,-640.17096,-101.18182,861.71219,-451.73918,-54.31464,763.78288,-422.12160,-29.89613,837.55521,-419.71132,-67.20593,843.84281,-509.44413,-87.18132,834.93495,-656.32717,-51.84461,852.35272,-655.05799,-196.53787,902.55311,-799.10867,-56.20994,757.18322,-813.87879,-28.19487,826.21721,-800.19629,-39.86556,821.57511,-717.76759,-105.33679,792.95022,-575.10723,-75.93214,806.09433,-567.19163,-537.89447,510.88229,-505.47706,-531.51612,505.11372,-705.43877,-535.95052,533.73136,-520.52379,-530.11523,525.91344,-671.83482,0.47000000,0.00731776,0.01304532,0.04174014
0.48000000,-17.57771387,-0.64372158,-3.57368063,-0.47540891,0.58100217,-0.60194187,99.02949684,-1.34425628,1.90601099,95.77261013,1.67154738,17.47403314,-0.19861173,99.80748282,-10.54373573,3.50973675,96.00534582,1.67560938,19.18380749,3.01685805,-30.28990155,-2.90935946,1.73486544,117.19498240,-2.55958310,73.02743426,107.85937297,113.16480125,119.00203337,-2.67722695,89.03452002,107.55143735,109.79051000,49,0.48000000,-174.56227,465.62714,-416.39463,-149.25311,347.96119,-426.30989,-262.71930,88.66093,-432.48839,-326.91561,57.19289,-474.22320,-151.24294,40.91555,-408.91046,-114.20695,61.89244,-463.11487,-171.54786,464.47390,-799.52160,-150.01263,312.51346,-795.18404,-253.93847,83.55021,-783.98983,-324.00026,52.29900,-746.35885,-137.01396,32.79651,-811.09997,-106.77666,54.59436,-756.74580,-180.56180,236.86161,-431.73751,-215.54876,363.17256,-393.88624,-253.95600,254.77696,-393.15209,-230.82175,339.57704,-819.90932,-256.91913,218.72932,-819.81864,-353.28342,551.44334,-404.07664,-247.75315,538.85186,-425.24330,-223.45890,484.22707,-391.63669,-362.25918,442.07276,-414.59513,-250.10791,434.08476,-413.99957,-368.44353,548.76124,-802.17648,-230.02651,529.80289,-792.00240,-382.38489,443.57881,-808.92771,-252.52349,425.21355,-805.28099,-458.27248,587.28069,-488.90390,-608.46774,655.01461,-564.56183,-437.89702,579.86395,-717.79735,-604.52331,649.89702,-665.44689,-320.66939,1001.54583,-619.16481,-268.18551,951.73547,-490.04592,-280.09132,952.70792,-751.62374,-242.99218,884.58155,-591.30252,-242.26572,884.63002,-640.23264,-94.58374,867.06514,-452.71919,-46.45772,769.79497,-422.69963,-22.93762,843.75617,-420.39256,-60.59773,849.30138,-509.94300,-80.54326,840.29345,-656.85127,-45.35538,858.14918,-655.63275,-190.73133,907.21745,-799.42042,-48.91065,763.20625,-814.48599,-21.63471,832.61827,-800.84593,-33.13076,827.72171,-718.36964,-97.05686,796.90042,-575.81462,-67.79990,810.40289,-568.01924,-533.77470,514.69958,-505.73998,-527.66684,508.78009,-705.70573,-531.70652,537.12077,-520.92031,-525.78575,529.43887,-672.35596,0.48000000,0.00737810,0.01309900,0.04243442
0.49000000,-17.50962116,-0.64623987,-3.49532843,-0.47051577,0.58522636,-0.60230896,98.22123585,-1.24499886,2.10490116,95.64465208,1.66931409,17.97704575,-0.38092535,98.97878404,-10.40555013,3.42455231,95.84934410,1.67288664,19.71683744,2.91044862,-30.44211269,-2.88428236,1.72559127,118.09406565,-2.62754684,73.37227250,107.91773313,113.17318550,119.87236809,-2.73680632,89.45207493,107.22094353,109.80908344,50,0.49000000,-169.88163,464.77401,-417.68932,-146.09711,346.69097,-427.58412,-262.30742,88.72075,-432.59686,-326.78091,57.29807,-474.30552,-151.06408,40.81002,-408.94789,-113.95624,61.46522,-463.19452,-167.06742,463.89847,-799.67114,-147.81840,311.39009,-795.15698,-253.59202,83.34261,-783.68303,-323.95540,52.28038,-746.40368,-136.97442,32.64292,-811.20052,-106.62006,54.36901,-756.92807,-178.71425,236.15673,-432.20193,-212.68254,363.13289,-394.97123,-251.97819,254.82860,-393.94294,-228.44754,339.29338,-819.39553,-255.70295,218.63112,-819.26253,-347.61224,552.82911,-405.17502,-241.75787,539.09371,-426.61932,-217.96362,484.56696,-392.78633,-357.49834,444.23933,-415.13493,-245.55795,434.78746,-414.67970,-362.66734,551.01282,-802.07514,-224.48189,530.36513,-791.55632,-377.67212,446.00828,-809.20991,-247.96942,426.31909,-806.07199,-453.34666,590.90989,-488.99194,-604.04897,659.42250,-564.70451,-433.71845,583.23717,-718.31758,-600.12741,654.37173,-665.82378,-315.19241,1006.11546,-619.39822,-262.88988,956.19831,-490.51325,-274.70165,957.28627,-751.98140,-237.73752,888.61754,-591.45899,-237.01202,888.62026,-640.48550,-88.87030,873.32680,-453.58498,-39.24858,776.77243,-423.19282,-16.71147,851.04248,-421.11601,-54.90815,855.48395,-510.37248,-75.15482,846.31519,-657.20329,-39.98086,864.54478,-656.21615,-185.67707,912.79271,-799.58207,-42.36350,770.19956,-815.30859,-16.07445,839.94657,-801.21384,-27.49248,834.65959,-718.92346,-89.33488,801.68102,-576.47338,-60.24367,815.57979,-568.82008,-529.59094,518.77853,-505.93321,-523.88301,512.68333,-705.90541,-527.42495,540.72809,-521.13049,-521.54223,533.15140,-672.82020,0.49000000,0.00741196,0.01312902,0.04299121
0.50000000,-17.50894696,-0.67259023,-3.40520142,-0.46555815,0.58959212,-0.60262427,97.43326871,-1.13723386,2.30981881,95.45246628,1.66595982,18.40481740,-0.51632268,98.20972354,-10.29076804,3.36386938,95.63630860,1.66916847,20.13973121,2.85784119,-30.31601843,-2.81961455,1.70709506,118.68250244,-2.64834124,73.66078536,108.01469244,113.18540598,120.39393553,-2.76762299,89.69662880,106.80772142,109.80849817,51,0.50000000,-165.14218,463.81971,-419.01507,-142.99907,345.45560,-428.83658,-261.85620,88.83481,-432.53142,-326.66983,57.36346,-474.33417,-150.92498,40.64925,-408.98912,-113.81851,61.07442,-463.26938,-162.29831,463.34639,-799.94805,-145.49099,310.31524,-795.17090,-253.22458,83.29551,-783.62220,-323.89021,52.28956,-746.41858,-136.94053,32.51360,-811.31933,-106.51611,54.17144,-757.12004,-176.90164,235.44609,-432.52009,-209.67162,362.99782,-396.03516,-250.12729,255.06321,-394.97511,-225.88156,339.05779,-819.14382,-254.29052,218.60397,-818.94408,-341.41116,554.41621,-406.27436,-235.52799,539.26289,-427.92178,-212.33819,484.75529,-393.97323,-352.91638,446.56167,-415.63346,-241.27159,435.50858,-415.24366,-356.42583,553.37321,-801.88631,-218.49935,530.93492,-791.44127,-372.78902,448.73486,-809.63246,-243.41351,427.27623,-806.63909,-448.33813,594.84332,-488.84037,-599.61430,664.16861,-564.72215,-429.70757,586.91511,-718.89744,-595.81491,659.08495,-666.14825,-310.77406,1011.26923,-619.56641,-258.34215,961.57054,-490.72931,-270.17148,962.62120,-752.27713,-233.07844,893.77999,-591.67495,-232.28892,893.75882,-640.80563,-83.88800,880.45714,-454.24806,-32.78890,784.66640,-423.56397,-11.19138,859.30661,-421.91738,-49.97403,862.65575,-510.79274,-70.75938,852.95707,-657.33148,-35.72972,871.70566,-656.71990,-181.27578,919.21740,-799.67541,-36.52437,778.00028,-816.01273,-11.39271,848.13829,-801.45129,-22.79551,842.39275,-719.32494,-82.22347,807.33118,-577.07795,-53.33528,821.69353,-569.58650,-525.36856,523.19119,-505.99614,-520.19832,516.85274,-705.97543,-523.16999,544.69558,-521.03078,-517.47109,537.07078,-673.15776,0.50000000,0.00739572,0.01311463,0.04323740
0.51000000,-17.53487250,-0.70558066,-3.32994966,-0.46057929,0.59427404,-0.60290385,96.60483407,-1.02504686,2.47476799,95.16139895,1.66087973,18.79973638,-0.65524544,97.43753975,-10.24685640,3.26234044,95.35993708,1.66434488,20.47123921,2.88960216,-30.00001904,-2.74217351,1.70328676,119.02147925,-2.66945139,73.93440045,108.20285243,113.21406312,120.68437496,-2.81990105,89.89671393,106.45450236,109.81494027,52,0.51000000,-160.62621,462.74190,-420.33154,-140.07121,344.51521,-429.64061,-261.43190,88.73559,-432.64385,-326.56307,57.39810,-474.34109,-150.84654,40.48233,-409.02147,-113.68284,60.74297,-463.34289,-157.56061,463.07746,-800.90355,-142.94097,309.25865,-795.24883,-252.83948,83.27524,-783.66099,-323.82724,52.31831,-746.38647,-136.91198,32.44178,-811.40590,-106.44520,54.01804,-757.18434,-175.01925,234.72411,-432.94676,-206.40254,362.63227,-397.01809,-248.25596,255.38365,-395.55267,-223.02291,338.78042,-819.18175,-252.65923,218.53534,-818.75127,-334.86660,556.35593,-407.33971,-229.39884,539.48146,-428.99213,-206.96626,484.62487,-395.06384,-348.51620,448.84582,-416.35743,-237.07178,435.97051,-416.15495,-350.11264,555.83241,-801.87156,-212.58907,531.11448,-791.44584,-368.20634,451.54433,-809.85238,-239.24175,427.89189,-806.89132,-443.21655,599.05193,-488.50055,-595.04758,669.40593,-564.68391,-425.87217,590.91119,-719.52587,-591.46500,664.17314,-666.52860,-307.45976,1016.88910,-619.67719,-254.48020,967.80376,-490.83893,-266.55859,968.60348,-752.52459,-228.86868,900.07195,-592.11075,-228.08935,900.09722,-641.07355,-79.50642,888.55761,-454.74922,-27.18092,793.39320,-423.85561,-6.42791,868.42050,-422.56649,-45.65809,870.88194,-511.26942,-66.99608,860.25875,-657.42117,-32.49659,879.79930,-657.05489,-177.54442,926.46347,-799.75351,-31.37548,786.56412,-816.47531,-7.41291,857.21049,-801.78998,-18.88956,850.90789,-719.60977,-75.79077,813.90151,-577.61796,-47.13783,828.77759,-570.29720,-521.16806,528.00558,-505.99185,-516.64483,521.36706,-705.97721,-518.97767,549.13959,-520.66607,-513.60604,541.29386,-673.37040,0.51000000,0.00734487,0.01306946,0.04330180
0.52000000,-17.56496617,-0.73741350,-3.18750078,-0.45560151,0.59920089,-0.60331479,95.73971314,-1.01928306,2.60296763,94.83154997,1.65512278,19.27706750,-0.83918876,96.61573778,-10.16172699,3.09429997,94.99692464,1.65800911,20.91454301,2.97872070,-29.54695376,-2.63532113,1.66208654,119.28348935,-2.76888451,74.23492778,108.42315306,113.25807924,120.85444547,-2.82005581,90.13368548,106.08729826,109.83588664,53,0.52000000,-156.16280,461.78884,-421.29420,-137.06914,343.48808,-430.32871,-261.12940,88.45356,-432.92371,-326.47336,57.41575,-474.35166,-150.80406,40.34811,-409.00390,-113.49281,60.48234,-463.33975,-153.16428,462.72167,-802.19248,-140.23924,308.14482,-795.28481,-252.44554,83.21087,-783.66935,-323.78461,52.35691,-746.28459,-136.87806,32.46898,-811.51288,-106.21066,53.97360,-757.03482,-173.05322,233.97806,-433.47322,-202.94047,362.08102,-397.82867,-246.02541,255.61137,-395.70093,-219.88190,338.43480,-819.64241,-250.80523,218.40069,-818.76592,-328.68648,558.33693,-408.19038,-223.55424,539.74609,-429.87295,-202.19569,483.99456,-395.98325,-344.28841,451.06038,-417.23904,-233.08541,436.45956,-417.21636,-344.11542,558.29413,-802.22726,-207.14592,530.85175,-791.40840,-364.15416,454.23556,-809.77943,-235.61797,428.22953,-806.96845,-437.97236,603.40820,-488.29148,-590.31693,675.13851,-564.75170,-422.15840,595.22089,-720.23119,-587.03898,669.74580,-666.90927,-304.98857,1023.19023,-619.87817,-251.27937,974.90783,-490.97317,-263.63456,975.41338,-752.86525,-225.08643,907.46505,-592.53700,-224.40591,907.56337,-641.28486,-75.77408,897.68966,-455.21744,-22.45049,803.10133,-423.75675,-2.38515,878.36922,-422.98024,-41.96454,880.01174,-511.73105,-63.71467,868.42457,-657.61482,-29.92882,888.85183,-657.20319,-174.50937,934.57839,-799.88027,-26.92627,796.00458,-816.93044,-4.01855,867.09004,-802.17277,-15.66779,860.24128,-719.91947,-70.10175,821.43876,-578.08013,-41.67281,836.78041,-570.91348,-517.01212,533.14713,-506.10770,-513.25892,526.29782,-706.10159,-514.80996,554.02164,-520.36357,-509.89342,545.93231,-673.60254,0.52000000,0.00728521,0.01301627,0.04329568
0.53000000,-17.75488825,-0.78433920,-3.06371471,-0.45074282,0.60441843,-0.60370279,94.98822598,-1.02496318,2.69555195,94.35068480,1.64673010,19.40935800,-0.88256217,95.87151390,-10.02462167,2.99551559,94.46856490,1.64878750,21.08611709,2.98430328,-28.79987458,-2.46707214,1.62810300,119.31587777,-2.76224192,74.34496947,108.59222227,113.27884206,120.82126469,-2.92139152,90.26098925,105.95847008,109.84187897,54,0.53000000,-151.69809,461.06978,-421.83896,-133.91481,342.20085,-431.10605,-260.80577,88.46988,-432.94507,-326.39722,57.44580,-474.39841,-150.77323,40.27731,-408.95345,-113.33723,60.30339,-463.26353,-149.26711,461.57115,-802.33812,-137.52447,307.01765,-795.15507,-252.08554,83.15948,-783.64451,-323.76353,52.42079,-746.14709,-136.82171,32.56623,-811.67321,-105.81080,54.12097,-756.91767,-171.08247,233.24330,-434.00581,-199.51888,361.62561,-398.34421,-243.59176,255.76723,-396.04792,-216.67207,338.02116,-820.38651,-248.81509,218.28654,-819.16670,-322.99797,560.24519,-408.56464,-217.95110,540.07585,-430.66727,-197.99842,483.30863,-396.66035,-340.21740,453.33372,-418.17287,-229.39613,437.14188,-418.06787,-338.62136,560.66200,-802.95940,-202.17136,530.60013,-791.84209,-360.53980,456.83610,-809.58753,-232.51375,428.51084,-807.01848,-432.72364,608.10713,-488.42237,-585.54606,681.34074,-564.80447,-418.36582,600.04868,-720.86944,-582.55057,675.84792,-667.19927,-303.18140,1030.36417,-620.14693,-248.73906,982.91935,-491.18159,-261.23292,983.24916,-753.27913,-221.81698,915.91243,-592.76716,-221.18610,916.07053,-641.46274,-72.73408,907.76807,-455.69903,-18.42808,813.81126,-423.45414,1.01906,889.16661,-423.32744,-38.91918,890.04240,-512.03766,-61.01267,877.66885,-657.75570,-27.71376,898.79814,-657.28954,-172.09129,943.57936,-800.10078,-23.13882,806.32546,-817.47552,-1.18129,877.68364,-802.39721,-12.95321,870.48609,-720.29399,-65.16674,829.95241,-578.47366,-36.93372,845.67631,-571.43521,-512.82690,538.66495,-506.35565,-509.87034,531.78894,-706.36188,-510.58366,559.42432,-520.38060,-506.09198,551.18843,-673.89414,0.53000000,0.00724765,0.01298268,0.04338429
0.54000000,-17.68122354,-0.77398802,-2.82192670,-0.44566468,0.61064672,-0.60423897,93.90318942,-1.20449985,2.80495562,93.88985005,1.63868702,19.90155842,-1.09044226,94.66650890,-9.66230992,2.88382753,93.80893183,1.63727473,21.80922886,2.82110064,-28.20421605,-2.38237365,1.43002004,119.19175216,-2.85262063,74.69762242,108.80597188,113.32670478,120.62574642,-2.87798364,90.54249187,105.58583329,109.85854075,55,0.54000000,-147.43493,460.27239,-422.38120,-130.81537,340.91914,-431.84514,-260.16847,89.10491,-432.56923,-326.31219,57.52435,-474.46548,-150.76868,40.27119,-408.89868,-113.25199,60.21199,-463.18786,-145.81334,459.91081,-801.31385,-134.89610,306.01003,-794.98410,-251.78283,83.15323,-783.64272,-323.75015,52.53660,-746.04602,-136.74558,32.65568,-811.82506,-105.51392,54.36487,-757.06273,-169.18606,232.52001,-434.57031,-196.21963,361.24133,-398.70782,-241.34214,255.87549,-396.60776,-213.63833,337.49179,-821.03777,-246.85787,218.17073,-819.79678,-317.30188,562.37277,-408.68872,-212.43234,540.51455,-431.26845,-194.00571,483.17280,-396.97500,-336.25925,455.74503,-419.24317,-225.64882,437.30267,-419.04027,-333.48047,563.07101,-804.02627,-197.47700,530.63201,-792.93606,-357.13617,459.48440,-809.35112,-229.74234,428.89622,-807.10871,-427.60459,613.74925,-488.80016,-580.94467,688.18533,-564.63999,-414.23176,605.79381,-721.04390,-577.99869,682.53203,-667.44149,-301.98504,1038.47142,-620.35525,-246.80540,991.91003,-491.48767,-259.35806,992.11466,-753.63464,-219.05702,925.32815,-592.99885,-218.42937,925.59363,-641.66626,-70.22568,918.60233,-456.08468,-14.90359,825.27246,-423.63575,3.84618,900.77530,-423.70767,-36.34261,901.02372,-512.19958,-58.84442,888.00206,-657.84731,-25.77293,909.64890,-657.56725,-170.19359,953.39991,-800.42357,-19.95571,817.41764,-817.94046,1.14084,889.01679,-802.50088,-10.57540,881.60245,-720.55625,-61.06755,839.50383,-578.79328,-33.01852,855.56499,-571.85736,-508.51443,544.93191,-506.49795,-506.11795,538.05194,-706.51195,-506.23594,565.79403,-520.67448,-501.84240,557.36222,-674.00415,0.54000000,0.00721600,0.01295430,0.04314066
0.55000000,-17.63225411,-0.79213556,-2.74383749,-0.44070458,0.61757853,-0.60444647,92.73182534,-1.15596350,2.90896205,93.18259204,1.62634304,20.17821642,-1.17935388,93.42546833,-9.56377982,2.75737190,93.02642672,1.62361744,22.18502613,2.78927313,-27.54615055,-2.32905834,1.42144595,119.01381990,-2.87515947,74.82230034,108.96286709,113.35447692,120.38404212,-2.83365857,90.70161708,105.49002972,109.88425765,56,0.55000000,-143.45862,459.22835,-423.03798,-127.98526,339.82941,-432.41194,-259.34595,89.92352,-432.27691,-326.23867,57.63726,-474.49755,-150.79235,40.30858,-408.83569,-113.15461,60.21274,-463.12535,-142.54040,458.53907,-800.87374,-132.46159,305.02739,-795.12467,-251.52008,83.17524,-783.78666,-323.73700,52.68227,-745.99223,-136.67377,32.72813,-811.96808,-105.44579,54.49218,-757.27177,-167.42604,231.78808,-435.08100,-193.03887,360.72680,-399.15298,-239.35461,255.81789,-396.98619,-210.90601,336.90480,-821.52395,-245.11957,218.05950,-820.40924,-311.42219,564.90565,-408.96919,-206.98347,541.00573,-431.54506,-190.03869,483.47689,-396.93037,-332.44998,458.29353,-420.43488,-221.83659,436.89102,-420.25566,-328.35501,565.64486,-805.30508,-192.90288,530.73773,-794.08000,-353.80975,462.25255,-808.99863,-227.08556,429.40194,-807.24987,-422.66276,620.43239,-489.35416,-576.55838,695.79630,-564.50024,-409.81115,612.37484,-720.76437,-573.39771,689.80360,-667.73924,-301.29187,1047.49260,-620.49911,-245.37711,1001.88657,-491.83699,-258.00285,1001.84947,-753.90846,-216.77079,935.62147,-593.32791,-216.20103,936.06421,-641.91315,-68.01664,930.04435,-456.32479,-11.84506,837.41225,-424.27470,6.13604,913.14052,-424.09410,-34.00394,912.79529,-512.38319,-57.03993,899.31117,-658.04114,-24.16520,921.44811,-658.06400,-168.75090,963.96694,-800.82698,-17.31858,829.25363,-818.18494,3.05355,901.14705,-802.71345,-8.52777,893.52850,-720.67957,-58.02586,850.24668,-578.95941,-30.15566,866.61101,-572.08305,-504.19399,552.08854,-506.50980,-502.04890,545.03058,-706.52046,-501.88636,573.26560,-521.16860,-497.21246,564.40187,-673.89816,0.55000000,0.00721977,0.01295769,0.04301936
